"Session Start","AFK Start","AFK Duration","Fish Caught","Cast Count","Cast Length","Drag Level","Reel Speed"
2024-11-13@07:53:32,2024-11-13@07:53:34,00:00:09,000,000,2295,7,4
2024-11-13@07:56:21,2024-11-13@19:56:21,,000,000,2295,7,4
2024-11-13@07:56:21,2024-11-13@19:56:21,,000,000,2295,7,4
2024-11-13@07:56:21,2024-11-13@07:56:58,00:00:09,000,000,2295,7,4
2024-11-13@07:56:21,2024-11-13@07:56:58,00:00:09,000,000,2295,7,4
2024-11-13@07:56:21,2024-11-13@07:56:58,00:00:09,000,000,2295,7,4
2024-11-13@07:56:21,2024-11-13@07:56:58,00:00:09,000,000,2295,7,4
2024-11-13@07:56:21,2024-11-13@07:56:58,00:00:09,000,000,2295,7,4
2024-11-13@07:56:21,2024-11-13@07:56:58,00:00:09,000,000,2295,7,4
2024-11-13@07:56:21,2024-11-13@07:56:58,00:00:09,000,000,2295,7,4
2024-11-13@07:56:21,2024-11-13@07:56:58,00:00:09,000,000,2295,7,4
2024-11-13@07:56:21,2024-11-13@07:56:58,00:00:09,000,000,2295,7,4
2024-11-13@07:56:21,2024-11-13@07:56:58,00:00:09,000,000,2295,7,4
2024-11-13@07:56:21,2024-11-13@07:56:58,00:00:09,000,000,2295,7,4
2024-11-13@07:56:21,2024-11-13@07:56:58,00:00:09,000,000,2295,7,4
2024-11-13@07:56:21,2024-11-13@07:56:58,00:00:09,000,000,2295,7,4
2024-11-13@07:56:21,2024-11-13@07:56:58,00:00:09,000,000,2295,7,4
2024-11-13@07:56:21,2024-11-13@07:56:58,00:00:09,000,000,2295,7,4
2024-11-13@07:56:21,2024-11-13@07:56:58,00:00:09,000,000,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:11,,000,000,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:11,,000,000,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:11,,000,000,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:11,,000,000,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:11,,000,000,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:11,,000,000,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:11,,000,000,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:11,,000,000,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:11,,000,000,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:11,,000,000,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:11,,000,000,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:11,,000,000,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:11,,000,000,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:06:08,2024-11-13@08:06:27,00:00:24,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:09:28,00:00:52,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:10:49,00:00:53,000,001,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:11:10,00:01:10,000,002,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:11:10,00:01:10,000,002,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:11:10,00:01:10,000,002,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:11:10,00:01:10,000,002,2295,7,4
2024-11-13@08:09:12,2024-11-13@08:11:10,00:01:10,000,002,2295,7,4
2024-11-13@08:12:37,2024-11-13@08:12:39,00:00:02,000,001,2295,7,4
2024-11-13@08:12:37,2024-11-13@08:12:39,00:00:02,000,001,2295,7,4
2024-11-13@08:12:37,2024-11-13@08:12:39,00:00:02,000,001,2295,7,4
2024-11-13@08:18:25,2024-11-13@08:18:28,,000,000,2295,7,4
2024-11-13@08:18:25,2024-11-13@08:18:28,,000,000,2295,7,4
2024-11-13@08:18:25,2024-11-13@08:18:37,,000,000,2295,7,4
2024-11-13@08:18:25,2024-11-13@08:18:48,,000,000,2295,7,4
2024-11-13@08:19:03,2024-11-13@08:19:07,,000,000,2295,7,4
2024-11-13@08:19:03,2024-11-13@08:19:07,,000,000,2295,7,4
2024-11-13@08:19:03,2024-11-13@08:19:07,,000,000,2295,7,4
2024-11-13@08:19:03,2024-11-13@08:19:07,,000,000,2295,7,4
2024-11-13@08:19:03,2024-11-13@08:19:07,,000,000,2295,7,4
2024-11-13@08:19:03,2024-11-13@08:19:07,,000,000,2295,7,4
2024-11-13@08:19:03,2024-11-13@08:19:07,,000,000,2295,7,4
2024-11-13@08:19:03,2024-11-13@08:19:07,,000,000,2295,7,4
2024-11-13@08:19:03,2024-11-13@08:19:07,,000,000,2295,7,4
2024-11-13@08:19:03,2024-11-13@08:19:07,,000,000,2295,7,4
2024-11-13@08:19:03,2024-11-13@08:19:07,,000,000,2295,7,4
2024-11-13@08:19:03,2024-11-13@08:19:07,,000,000,2295,7,4
2024-11-13@08:19:03,2024-11-13@08:19:07,,000,000,2295,7,4
2024-11-13@08:27:23,2024-11-13@08:29:22,00:01:43,000,002,2295,7,4
2024-11-13@08:27:23,2024-11-13@08:29:22,00:01:43,000,002,2295,7,4
2024-11-13@08:27:23,2024-11-13@08:29:41,00:01:43,000,002,2295,7,4
2024-11-13@08:27:23,2024-11-13@08:29:42,00:01:43,000,002,2295,7,4
2024-11-13@08:27:23,2024-11-13@08:29:43,00:01:43,000,002,2295,7,4
2024-11-13@08:27:23,2024-11-13@08:29:44,00:01:43,000,002,2295,7,4
2024-11-13@08:27:23,2024-11-13@08:29:45,00:01:43,000,002,2295,7,4
2024-11-13@08:27:23,2024-11-13@08:29:47,00:01:43,000,002,2295,7,4
2024-11-13@08:27:23,2024-11-13@08:32:34,00:05:32,000,002,2295,7,4
2024-11-13@08:27:23,2024-11-13@08:32:34,00:05:32,000,002,2295,7,4
2024-11-13@08:34:35,2024-11-13@08:34:38,,000,000,2295,7,4
2024-11-13@08:34:35,2024-11-13@08:34:38,,000,000,2295,7,4
2024-11-13@08:34:35,2024-11-13@08:34:46,,000,000,2295,7,4
2024-11-13@08:34:35,2024-11-13@08:34:46,,000,000,2295,7,4
2024-11-13@08:34:35,2024-11-13@08:34:52,,000,000,2295,7,4
2024-11-13@08:34:35,2024-11-13@08:34:56,,000,000,2295,7,4
2024-11-13@08:34:35,2024-11-13@08:35:20,,000,000,2295,7,4
2024-11-13@08:34:35,2024-11-13@08:35:22,,000,000,2295,7,4
2024-11-13@08:34:35,2024-11-13@08:35:24,,000,000,2295,7,4
2024-11-13@08:34:35,2024-11-13@08:35:25,,000,000,2295,7,4
2024-11-13@08:36:43,2024-11-13@08:36:45,,000,000,2295,7,4
2024-11-13@08:36:43,2024-11-13@08:36:45,,000,000,2295,7,4
2024-11-13@08:40:39,2024-11-13@08:40:44,,000,000,2295,7,4
2024-11-13@08:40:39,2024-11-13@08:40:48,,000,000,2295,7,4
2024-11-13@08:40:39,2024-11-13@08:40:49,,000,000,2295,7,4
2024-11-13@08:41:41,2024-11-13@08:41:44,,000,000,2295,7,4
2024-11-13@08:41:41,2024-11-13@08:41:48,,000,000,2295,7,4
2024-11-13@08:42:00,2024-11-13@08:42:03,00:00:01,000,000,2295,7,4
2024-11-13@08:42:00,2024-11-13@08:42:03,00:00:01,000,000,2295,7,4
2024-11-13@08:42:00,2024-11-13@08:42:16,00:00:02,000,000,2295,7,4
2024-11-13@08:42:00,2024-11-13@08:42:16,00:00:02,000,000,2295,7,4
2024-11-13@08:49:57,2024-11-13@08:50:15,00:06:08,002,004,2295,7,4
2024-11-13@08:49:57,2024-11-13@08:50:15,00:06:08,002,004,2295,7,4
2024-11-13@08:49:57,2024-11-13@08:50:15,00:06:08,002,004,2295,7,4
2024-11-13@08:49:57,2024-11-13@08:50:15,00:06:08,002,004,2295,7,4
2024-11-13@08:49:57,2024-11-13@09:07:56,03:13:12,006,023,2295,7,4
2024-11-13@08:49:57,2024-11-13@09:07:56,03:13:12,006,023,2295,7,4
2024-11-13@08:49:57,2024-11-13@09:07:56,03:13:12,006,023,2295,7,4
2024-11-13@08:49:57,2024-11-13@09:07:56,03:13:12,006,023,2295,7,4
2024-11-13@08:49:57,2024-11-13@09:07:56,03:13:12,006,023,2295,7,4
2024-11-13@08:49:57,2024-11-13@09:07:56,03:13:12,006,023,2295,7,4
2024-11-13@08:49:57,2024-11-13@09:07:56,03:13:12,006,023,2295,7,4
2024-11-13@08:49:57,2024-11-13@09:07:56,03:13:12,006,023,2295,7,4
2024-11-13@08:49:57,2024-11-13@09:07:56,03:13:12,006,023,2295,7,4
2024-11-13@08:49:57,2024-11-13@09:07:56,03:13:12,006,023,2295,7,4
2024-11-13@08:49:57,2024-11-13@09:07:56,03:13:12,006,023,2295,7,4
2024-11-13@08:49:57,2024-11-13@09:07:56,03:13:12,006,023,2295,7,4
2024-11-13@08:49:57,2024-11-13@09:07:56,03:13:12,006,023,2295,7,4
2024-11-13@08:49:57,2024-11-13@09:07:56,03:13:12,006,023,2295,7,4
2024-11-13@08:49:57,2024-11-13@09:07:56,03:13:12,006,023,2295,7,4
2024-11-13@08:49:57,2024-11-13@09:07:56,03:13:12,006,023,2295,7,4
2024-11-13@08:49:57,2024-11-13@09:07:56,03:13:12,006,023,2295,7,4
2024-11-13@08:49:57,2024-11-14@12:15:39,03:13:17,006,023,2295,7,4
2024-11-13@08:49:57,2024-11-14@12:15:39,03:13:17,006,023,2295,7,4
2024-11-14@04:49:38,2024-11-14@04:50:23,00:00:22,000,001,2295,7,4
2024-11-14@04:49:38,2024-11-14@04:50:23,00:00:22,000,001,2295,7,4
2024-11-18@06:47:56,2024-11-18@07:16:49,00:34:31,000,005,1969,7,4
2024-11-18@06:47:56,2024-11-18@07:27:55,00:16:32,000,009,1969,7,4
